Order Date,"Order
Type",Seller Order ID,Order ID,Inventory,Status,Tracking,Package Count,Qty,"Sale 
Price ","Sale 
price",Shipping Charged,"AMZ
Fee","Total 
Rate","Tax
fees",Shipping,"Unit 
cost","Total 
Cost ",Refund,Profit ,Loss,ROI,"Return
Refund","Veeqo 
Credits",3PL Cost,Net
"Fri, Feb 6",Dropship,114-9885954-3172250,"07BR3WC
07BR3WX
07BR3YN
07BR3ZB
07BR3ZW",,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z0966F20340150084
1Z0966F20340150093
1Z0966F20340151074
1Z0966F20340151083
1Z0966F20340151494
1Z0966F20340151501
1Z0966F20340150477
1Z0966F20340150486
1Z0966F20340151387
1Z0966F20340151396
1Z0966F20340151976
1Z0966F20340151985
1Z0966F20340151592
1Z0966F20340151609
1Z0966F20340151323
1Z0966F20340151332
1Z0966F20340151887
1Z0966F20340151896
1Z0966F20340151369
1Z0966F20340151378",0,20,$37.89,$757.80,$74.99,$124.92 ,$707.87 ,$0.00,$148.20,$20.39,$556.00 ,,$151.87 ,,,,,,
"Mon, Feb 9",Dropship,111-5935561-7249844,25RYS8N,,Delivered,"1Z81V6210363075764
1Z81V6210363075782",0,2,$61.45,$122.90,$34.99,$23.68 ,$134.21 ,$0.00,$10.04,$40.58,$91.20 ,,$43.01 ,,,,,,
"Mon, Feb 9",Dropship,112-8799887-7438607,276G3WN,,Delivered,1ZV36W130326354101,0,1,$69.99,$69.99,$0.00,$10.50 ,$59.49 ,$0.00,$10.04,$46.81,$56.85 ,,$2.64 ,,,,,,
"Mon, Feb 9",Dropship,112-9255413-6244245,276G3Z2,,Delivered,1ZV36W130326356323,0,4,$33.00,$132.00,$44.99,$26.55 ,$150.44 ,$0.00,$10.04,$28.67,$124.72 ,,$25.72 ,,,,,,
"Mon, Feb 9",Dropship,114-0410109-8120266,25RYTBX,,Delivered,1Z5808E40367768319,0,1,$54.85,$54.85,$0.00,$8.23 ,$46.62 ,$0.00,$10.04,$34.79,$44.83 ,,$1.79 ,,,,,,
"Mon, Feb 9",Dropship,114-3520710-2395427,01LGK53,,Delivered,1Z0966F20340134931,0,1,$54.85,$54.85,$0.00,$8.23 ,$46.62 ,$0.00,$10.04,$34.79,$44.83 ,,$1.79 ,,,,,,
"Mon, Feb 9",Dropship,111-7702089-4245811,07BRZ6B,,Delivered,1Z0966F20340132139,0,1,$61.45,$61.45,$0.00,$9.22 ,$52.23 ,$0.00,$10.04,$40.58,$50.62 ,,$1.61 ,,,,,,
"Mon, Feb 9",Dropship,111-6560899-6349826,01LGNT2,,Delivered,1ZV36W130326369739,0,1,$54.85,$54.85,$0.00,$8.23 ,$46.62 ,$0.00,$10.04,$34.79,$44.83 ,,$1.79 ,,,,,,
"Mon, Feb 9",Dropship,114-6985095-5263405,07BRZ79,,Delivered,1Z0966F20340139749,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,111-0076544-5803427,276G39T,,"Delivered
Delivered","1ZV36W130326354218
1ZV36W130326354227",0,2,$69.99,$139.98,$29.99,$25.50 ,$144.47 ,$0.00,$10.04,$54.76,$119.56 ,,$24.91 ,,,,,,
"Mon, Feb 9",Dropship,113-3887280-1844209,07BR2DR,,Delivered,1Z0966F20340139196,0,1,$54.95,$54.95,$0.00,$8.24 ,$46.71 ,$0.00,$10.04,$41.91,$51.95 ,,($5.24),,,,,,
"Mon, Feb 9",Dropship,113-0757634-8864268,25RYTSS,,Delivered,1Z5808E40367773590,0,1,$54.89,$54.89,$0.00,$8.23 ,$46.66 ,$0.00,$10.04,$34.79,$44.83 ,,$1.83 ,,,,,,
"Mon, Feb 9",Dropship,111-0548284-4753041,01LGLRV,,Delivered,1Z81V6210363076236,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Mon, Feb 9",Dropship,111-1769170-0455430,01LGLRK,,Delivered,1Z81V6210363080221,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Mon, Feb 9",Dropship,113-4218954-0167403,276G4GJ,,Delivered,1ZV36W130326364565,0,1,$61.40,$61.40,$0.00,$9.21 ,$52.19 ,$0.00,$10.04,$40.58,$50.62 ,,$1.57 ,,,,,,
"Mon, Feb 9",Dropship,112-0788462-1173807,25RYTXD,,"Delivered
Delivered","1Z5808E40367775829
1Z5808E40367775838",0,2,$54.89,$109.78,$34.99,$21.72 ,$123.05 ,$0.00,$13.40,$34.57,$82.54 ,,$40.51 ,,,,,,
"Mon, Feb 9",Dropship,114-9975459-9149064,276G4H8,,Delivered,1ZV36W130326367660,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,114-3340753-5441839,07BR2QP,,Delivered,1Z0966F20340140111,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Mon, Feb 9",Dropship,113-5488389-6477858,01LGLX7,,Delivered,1Z035H9G0300203532,0,1,$74.20,$74.20,$0.00,$8.35 ,$65.85 ,$0.00,$10.04,$49.97,$60.01 ,,$5.84 ,,,,,,
"Mon, Feb 9",Dropship,114-0706979-7266664,25RYT2F,,Delivered,1Z5808E40367777452,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,111-0767835-9503402,01LGL28,,Delivered,1Z035H9G0300203710,0,1,$61.45,$61.45,$0.00,$9.22 ,$52.23 ,$0.00,$10.04,$40.58,$50.62 ,,$1.61 ,,,,,,
"Mon, Feb 9",Dropship,112-1030306-8849853,276G4LB,,Delivered,1ZV36W130326365037,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Mon, Feb 9",Dropship,112-8844134-9765816,276G4LR,,"Delivered
Delivered","1ZV36W130326364994
1ZV36W130326365000",0,2,$51.49,$102.98,$34.99,$20.70 ,$117.27 ,$0.00,$10.04,$34.57,$79.18 ,,$38.09 ,,,,,,
"Mon, Feb 9",Dropship,112-6688166-2914614,01LGNLP,,"Delivered
Delivered","1Z81V6210363087608
1Z81V6210363087617",0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,$10.04,$54.76,$64.80 ,,$3.19 ,,,,,,
"Mon, Feb 9",Dropship,112-2864711-5777811,07BR3CL,,"Delivered
Delivered","1Z0966F20340146213
1Z0966F20340146222",0,2,$54.89,$109.78,$34.99,$21.72 ,$123.05 ,$0.00,$13.40,$34.57,$82.54 ,,$40.51 ,,,,,,
"Mon, Feb 9",Dropship,111-0098186-7832246,276G46B,,Delivered,1ZV36W130326363548,0,1,$61.45,$61.45,$0.00,$9.22 ,$52.23 ,$0.00,$10.04,$40.58,$50.62 ,,$1.61 ,,,,,,
"Mon, Feb 9",Dropship,112-7945494-1577866,01LGNSG,,Delivered,1Z81V6210363087948,0,1,$61.45,$61.45,$0.00,$9.22 ,$52.23 ,$0.00,$10.04,$40.58,$50.62 ,,$1.61 ,,,,,,
"Mon, Feb 9",Dropship,111-8011326-6881869,276G48N,,Delivered,1ZV36W130326362021,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,112-9370329-8213055,01LGNX8,,Delivered,1Z035H9F0300194081,0,1,$43.49,$43.49,$0.00,$6.52 ,$36.97 ,$0.00,$10.04,$25.95,$35.99 ,,$0.98 ,,,,,,
"Mon, Feb 9",Dropship,111-3064723-0325005,25RYV9K,,Delivered,1Z5808E40367787398,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,114-8729575-1689001,07BR38V,,Delivered,1Z0966F20340151841,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,112-0626846-7425802,01LGPCS,,Delivered,1Z5808E40367788646,0,2,$23.85,$47.70,$29.99,$11.65 ,$66.04 ,$0.00,$10.04,$17.36,$44.76 ,,$21.28 ,,,,,,
"Mon, Feb 9",Dropship,113-7953478-6321032,"21WSS8N
21WSS9B
21WSS9G",,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z0966FY0324868752
1Z0966FY0324868761
1Z0966FY0324868770
1Z0966FY0324868789
1Z0966FY0324867244
1Z0966FY0324867253
1Z0966FY0324867262
1Z0966FY0324867271
1Z0966FY0324867280
1Z0966FY0324867299",0,10,$44.99,$449.90,$74.99,$78.73 ,$446.16 ,$0.00,$45.87,$18.37,$229.57 ,,$216.59 ,,,,,,
"Mon, Feb 9",Dropship,112-4895172-6369040,25RYWBC,,"Delivered
Delivered","1Z5808E40367788217
1Z5808E40367788226",0,4,$37.89,$151.56,$54.99,$30.98 ,$175.57 ,$0.00,$14.82,$20.39,$96.38 ,,$79.19 ,,,,,,
"Mon, Feb 9",Dropship,114-5928005-4617048,276G5LZ,,Delivered,1ZV36W130326371253,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,112-6205781-8557800,01LGPSQ,,"Delivered
Delivered","1Z035H9G0300204942
1Z035H9G0300204951",0,2,$47.99,$95.98,$34.99,$19.65 ,$111.32 ,$0.00,$10.04,$18.37,$46.78 ,,$64.54 ,,,,,,
"Mon, Feb 9",Dropship,111-6710662-5574614,07BR4RV,,Delivered,1Z035H9H0300191982,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,111-1686224-1709805,25RYWC5,,Delivered,1Z5808E40367788066,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Mon, Feb 9",Dropship,113-6103805-7199451,25RYWSJ,,Delivered,1Z5808E40367791776,0,1,$69.99,$69.99,$0.00,$10.50 ,$59.49 ,$0.00,$10.04,$46.81,$56.85 ,,$2.64 ,,,,,,
"Mon, Feb 9",Dropship,112-5998772-6749064,07BR43K,,Delivered,1Z0966F20340158326,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,112-5318708-7834668,276G55Q,,Delivered,1ZV36W130326370781,0,1,$75.20,$75.20,$0.00,$11.28 ,$63.92 ,$0.00,$10.04,$49.97,$60.01 ,,$3.91 ,,,,,,
"Mon, Feb 9",Dropship,112-0944274-3499464,07BR46H,,Delivered,1Z0966F20340170124,0,1,$74.40,$74.40,$0.00,$11.16 ,$63.24 ,$0.00,$10.04,$49.97,$60.01 ,,$3.23 ,,,,,,
"Mon, Feb 9",Dropship,111-1026964-1487429,51ZP5N7,,Delivered,1Z0AX7130356120888,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Mon, Feb 9",Dropship,114-1682706-9227404,01LGQDQ,,Delivered,1Z035H9F0300195142,0,1,$69.99,$69.99,$0.00,$10.50 ,$59.49 ,$0.00,$10.04,$46.81,$56.85 ,,$2.64 ,,,,,,
"Mon, Feb 9",Dropship,112-0609047-9711424,21WSTPP,,Delivered,1Z035H9C0300227747,0,1,$75.20,$75.20,$0.00,$11.28 ,$63.92 ,$0.00,$10.04,$49.97,$60.01 ,,$3.91 ,,,,,,
"Mon, Feb 9",Dropship,113-8561316-0955469,276HCQ4,,"Delivered
Delivered","1ZV36W130326410111
1ZV36W130326410120",0,1,$79.89,$79.89,$0.00,$11.98 ,$67.91 ,$0.00,$10.04,$54.76,$64.80 ,,$3.11 ,,,,,,
"Mon, Feb 9",Dropship,114-3441048-9477843,01LGXXD,,"Delivered
Delivered","1Z81V6210363135510
1Z81V6210363135529",0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,$10.04,$54.76,$64.80 ,,$3.19 ,,,,,,
"Mon, Feb 9",Dropship,114-4060019-8549868,276HCS9,,Delivered,1ZV36W130326406322,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Mon, Feb 9",Dropship,114-5050040-0587434,276HCS2,,"Delivered
Delivered","1ZV36W130326410568
1ZV36W130326410586",0,2,$45.99,$91.98,$34.99,$19.05 ,$107.92 ,$0.00,$10.04,$18.37,$46.78 ,,$61.14 ,,,,,,
"Mon, Feb 9",Dropship,113-7490312-0261044,01LG34W,,Delivered,1Z035H9G0300213567,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,$10.04,$65.66,$75.70 ,,($75.70),,,,,,
"Mon, Feb 9",Dropship,114-9526349-2935414,07BSDNJ,,Delivered,1Z0966F20340210849,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,113-5655092-4119468,25RY64X,,Delivered,1Z5808E40367841079,0,1,$69.99,$69.99,$0.00,$10.50 ,$59.49 ,$0.00,$10.04,$46.81,$56.85 ,,$2.64 ,,,,,,
"Mon, Feb 9",Dropship,113-9323539-7413825,07BSDQV,,Delivered,1Z0966F20340210634,0,1,$44.49,$44.49,$0.00,$6.67 ,$37.82 ,$0.00,$10.04,$23.13,$33.17 ,,$4.65 ,,,,,,
"Mon, Feb 9",Dropship,113-6825551-4137067,07BSDN4,,Delivered,1Z035H9H0300196585,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,111-6873294-9555410,47Y2DQ3,,Delivered,1Z5RE6980332891933,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Mon, Feb 9",Dropship,113-2152057-7660220,25RY68R,,Delivered,1Z5808E40367840436,0,1,$62.49,$62.49,$0.00,$9.37 ,$53.12 ,$0.00,$10.04,$38.54,$48.58 ,,$4.54 ,,,,,,
"Fri, Feb 6",Dropship,114-0507308-9747410,276HCVG,,Delivered,1ZV36W130326407796,0,1,$34.95,$34.95,$0.00,$5.24 ,$29.71 ,$0.00,$10.04,$18.80,$28.84 ,,$0.87 ,,,,,,
"Fri, Feb 6",Dropship,114-2855902-1841053,276HFGP,,Delivered,1ZV36W130326417043,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,112-5070896-1035442,01LGZ58,,Delivered,1ZV36W130326424393,0,1,$54.89,$54.89,$0.00,$8.23 ,$46.66 ,$0.00,$10.04,$34.79,$44.83 ,,$1.83 ,,,,,,
"Mon, Feb 9",Dropship,111-3572694-6501036,276HFF3,,Delivered,1Z81V6210363158504,0,2,$18.49,$36.98,$18.99,$8.40 ,$47.57 ,$0.00,$10.04,$15.72,$41.48 ,,$6.09 ,,,,,,
"Mon, Feb 9",Dropship,113-4577547-3567440,07BSDPD,,Delivered,1Z0966F20340210527,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,111-0475013-1980208,276HCVW,,Delivered,1ZV36W130326408348,0,1,$54.85,$54.85,$0.00,$8.23 ,$46.62 ,$0.00,$10.04,$34.79,$44.83 ,,$1.79 ,,,,,,
"Mon, Feb 9",Dropship,111-1680431-7703456,276HCV7,,Delivered,1ZV36W130326407698,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,113-6490385-0319437,47Y2DP9,,Delivered,1Z5RE6980332892816,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,111-7247408-3350656,07BSDP8,,Delivered,1Z0966F20340209940,0,4,$6.25,$25.00,$12.99,$5.70 ,$32.29 ,$0.00,$10.04,$4.39,$27.60 ,,$4.69 ,,,,,,
"Mon, Feb 9",Dropship,114-4782230-1972234,01LGX3Z,Item credit# 0188591 001 qty:1 not delivered,"Delivered
Delivered
Shipment Cancel
Delivered","1Z81V6210363134575
1Z81V6210363134593
1Z81V6210363134600
1Z81V6210363134628",0,2,$69.89,$139.78,$29.99,$25.47 ,$144.30 ,$0.00,$10.48,$54.76,$120.00 ,,$24.30 ,,,,,,
"Mon, Feb 9",Dropship,112-8624360-9793000,47Y2DRW,,"Delivered
Delivered","1Z5RE6980332892441
1Z5RE6980332892450",0,2,$45.99,$91.98,$34.99,$19.05 ,$107.92 ,$0.00,$17.94,$25.71,$69.36 ,,$38.56 ,,,,,,
"Mon, Feb 9",Dropship,112-5707668-9892218,25RY7B7,,Delivered,1Z5808E40367840187,0,1,$43.49,$43.49,$0.00,$6.52 ,$36.97 ,$0.00,$10.04,$25.95,$35.99 ,,$0.98 ,,,,,,
"Mon, Feb 9",Dropship,111-1630223-0506641,276HC4K,,"Delivered
Delivered","1ZV36W130326414591
1ZV36W130326414608",0,1,$79.89,$79.89,$0.00,$11.98 ,$67.91 ,$0.00,$10.04,$54.76,$64.80 ,,$3.11 ,,,,,,
"Mon, Feb 9",Dropship,112-0933136-7309035,21WSYTN,,"Delivered
Delivered
Delivered
Delivered","1Z035H9C0300233543
1Z035H9C0300233552
1Z035H9C0300233561
1Z035H9C0300233570",0,4,$38.60,$154.40,$54.99,$31.41 ,$177.98 ,$0.00,$15.60,$39.53,$173.72 ,,$4.26 ,,,,,,
"Mon, Feb 9",Dropship,112-4672931-3946660,47Y2DSB,,Delivered,1Z5RE6980332891335,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Mon, Feb 9",Dropship,111-4059989-6815426,47Y2DTH,,Delivered,1ZV36W130326413350,0,3,$22.25,$66.75,$29.99,$14.51 ,$82.23 ,$0.00,$10.04,$17.36,$62.12 ,,$20.11 ,,,,,,
"Mon, Feb 9",Dropship,112-2422461-8242601,25RY7D4,,Delivered,1Z5808E40367839886,0,1,$75.20,$75.20,$0.00,$11.28 ,$63.92 ,$0.00,$10.04,$49.97,$60.01 ,,$3.91 ,,,,,,
"Mon, Feb 9",Dropship,111-0321742-5547449,47Y2DQC,,Delivered,1Z5RE6980332892325,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Mon, Feb 9",Dropship,111-8730926-3815437,07BSDQZ,,"Delivered
Delivered","1Z0966F20340209744
1Z0966F20340209753",0,2,$45.99,$91.98,$34.99,$19.05 ,$107.92 ,$0.00,$10.04,$18.37,$46.78 ,,$61.14 ,,,,,,
"Mon, Feb 9",Dropship,111-6158367-4227408,01LGYBW,,Delivered,1Z035H9F0300199460,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Mon, Feb 9",Dropship,114-1438760-7804202,276HC62,,Delivered,1ZV36W130326412182,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Mon, Feb 9",Dropship,112-8364522-5584237,25RY7J2,,Delivered,1Z5808E40367843648,0,1,$62.49,$62.49,$0.00,$9.37 ,$53.12 ,$0.00,$10.04,$38.54,$48.58 ,,$4.54 ,,,,,,
"Mon, Feb 9",Dropship,114-3646570-9399456,01LGYFQ,,Delivered,1Z81V6210363142351,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Mon, Feb 9",Dropship,112-9697787-8618626,"01LGYG5
01LG23Z",,"Delivered
Delivered","1Z81V6210363142637
1Z81V6210363169510",0,2,$37.90,$75.80,$34.99,$16.62 ,$94.17 ,$0.00,$20.08,$25.95,$71.98 ,,$22.19 ,,,,,,
"Mon, Feb 9",Dropship,113-7238761-2392249,25RY7N5,,Delivered,1Z5808E40367842952,0,1,$92.50,$92.50,$0.00,$13.88 ,$78.63 ,$0.00,$10.92,$41.93,$52.85 ,,$25.78 ,,,,,,
"Mon, Feb 9",Dropship,113-1402926-5572216,47Y2DY5,,Delivered,1Z5RE6980332895331,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Mon, Feb 9",Dropship,111-1161072-8535433,276HDDX,,Delivered,1ZV36W130326415876,0,2,$23.85,$47.70,$29.99,$11.65 ,$66.04 ,$0.00,$10.04,$17.36,$44.76 ,,$21.28 ,,,,,,
"Mon, Feb 9",Dropship,114-9278940-0914606,25RY7TG,,Delivered,1Z5808E40367842774,0,1,$54.89,$54.89,$0.00,$8.23 ,$46.66 ,$0.00,$10.04,$34.79,$44.83 ,,$1.83 ,,,,,,
"Mon, Feb 9",Dropship,112-0328062-6634601,47Y2D2W,,Delivered,1Z5RE6980332893619,0,1,$54.89,$54.89,$0.00,$8.23 ,$46.66 ,$0.00,$10.04,$34.79,$44.83 ,,$1.83 ,,,,,,
"Mon, Feb 9",Dropship,114-4968527-1398637,07BSFFB,,"Delivered
Delivered","1Z0966F20340215700
1Z0966F20340215719",0,2,$37.90,$75.80,$34.99,$16.62 ,$94.17 ,$0.00,$16.20,$25.78,$67.76 ,,$26.41 ,,,,,,
"Mon, Feb 9",Dropship,114-1008561-4629806,07BSFF6,,Delivered,1Z0966F20340214890,0,1,$92.50,$92.50,$0.00,$13.88 ,$78.63 ,$0.00,$10.92,$41.93,$52.85 ,,$25.78 ,,,,,,
"Tue, Feb 10",Dropship,114-6675194-5729060,07BSFGT,,Delivered,1Z0966F20340216692,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Tue, Feb 10",Dropship,112-2390311-5095465,51ZP6SX,,Delivered,1Z0AX7130356129138,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Tue, Feb 10",Dropship,112-9842868-1229862,07BSDRN,,Delivered,1Z0966F20340209824,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Tue, Feb 10",Dropship,111-5209640-6949820,07BSFCV,,Delivered,1Z0966F20340213113,0,1,$43.49,$43.49,$0.00,$6.52 ,$36.97 ,$0.00,$10.04,$29.95,$39.99 ,,($3.02),,,,,,
"Tue, Feb 10",Dropship,112-5240371-1783412,51ZP6SH,,Delivered,1Z0AX7130356128960,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,$10.04,$16.40,$26.44 ,,$12.24 ,,,,,,
"Tue, Feb 10",Dropship,114-7618723-4634636,01LGYTY,,"Delivered
Delivered","1Z035H9F0300199942
1Z035H9F0300199979",0,1,$79.89,$79.89,$0.00,$11.98 ,$67.91 ,$0.00,$10.04,$54.76,$64.80 ,,$3.11 ,,,,,,
"Tue, Feb 10",Dropship,114-8133596-5123422,01LGYVY,,"Delivered
Delivered","1Z81V6210363151430
1Z81V6210363151449",0,1,$79.99,$79.99,$0.00,$12.00 ,$67.99 ,$0.00,$10.04,$54.76,$64.80 ,,$3.19 ,,,,,,
"Tue, Feb 10",Dropship,113-6455017-8689014,"47Y2D53
47Y2D59
47Y2D6L",,"Delivered
Delivered
Delivered","1Z5RE6980332894243
1Z5RE6980332893824
1Z5RE6980332894332",0,3,$85.99,$257.97,$44.99,$45.44 ,$257.52 ,$0.00,$32.76,$41.93,$158.55 ,,$98.97 ,,,,,,
"Tue, Feb 10",Dropship,112-5413447-9621857,01LGYV2,,Delivered,1Z81V6210363146768,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Tue, Feb 10",Dropship,112-0951704-9669025,276HDLT,,Delivered,1ZV36W130326415956,0,1,$61.45,$61.45,$0.00,$9.22 ,$52.23 ,$0.00,$10.04,$40.58,$50.62 ,,$1.61 ,,,,,,
"Tue, Feb 10",Dropship,113-2444280-2631455,01LGYXP,,"Delivered
Delivered","1Z035H9F0300200019
1Z035H9F0300200028",0,2,$61.45,$122.90,$34.99,$23.68 ,$134.21 ,$0.00,$10.04,$40.58,$91.20 ,,$43.01 ,,,,,,
"Tue, Feb 10",Dropship,112-1331262-2567416,01LGYYP,,Delivered,1Z81V6210363151789,0,1,$69.99,$69.99,$0.00,$10.50 ,$59.49 ,$0.00,$10.04,$40.58,$50.62 ,,$8.87 ,,,,,,
"Tue, Feb 10",Dropship,111-0343902-2019415,25RY969,,Delivered,1Z0966F20340253366,0,1,$61.45,$61.45,$0.00,$9.22 ,$52.23 ,$0.00,$10.04,$40.58,$50.62 ,,$1.61 ,,,,,,
"Tue, Feb 10",Dropship,111-7904909-2284235,25RY74C,,Delivered,1Z81V6210363149336,0,1,$61.45,$61.45,$0.00,$9.22 ,$52.23 ,$0.00,$10.04,$40.58,$50.62 ,,$1.61 ,,,,,,
"Tue, Feb 10",Dropship,113-9663482-8463451,07BSFQF,,Delivered,1Z0966F20340219831,0,1,$54.89,$54.89,$0.00,$8.23 ,$46.66 ,$0.00,$10.04,$34.79,$44.83 ,,$1.83 ,,,,,,
"Tue, Feb 10",Dropship,113-7038248-7634620,01LGZNJ,,"Delivered
Delivered","1Z035H9F0300200500
1Z035H9F0300200519",0,2,$69.99,$139.98,$44.99,$27.75 ,$157.22 ,$0.00,$10.04,$46.81,$103.66 ,,$53.56 ,,,,,,
"Tue, Feb 10",Dropship,112-1644925-4431454,07BSDS3,,Delivered,1Z0966F20340209306,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
"Tue, Feb 10",Dropship,113-0169896-2018617,276HF6N,,"Delivered
Delivered
Delivered","1ZV36W130326424491
1ZV36W130326424508
1ZV36W130326424517",0,7,$21.49,$150.43,$54.99,$30.81 ,$174.61 ,$0.00,$16.38,$17.36,$137.90 ,,$36.71 ,,,,,,
"Tue, Feb 10",Dropship,114-8989217-5993830,276HCZV,,Delivered,1ZV36W130326409105,0,1,$47.99,$47.99,$0.00,$7.20 ,$40.79 ,$0.00,$10.04,$18.37,$28.41 ,,$12.38 ,,,,,,
