Order Date,"Order
Type",Seller Order ID,Order ID,,Status,Tracking,Package Count,Qty,"Sale 
Price ","Sale 
price",Shipping Charged,"AMZ
Fee","Total 
Rate","Tax
fees",Shipping,"Unit 
cost","Total 
Cost ",Refund,Profit ,Loss,ROI,"Return
Refund","Veeqo 
Credits",3PL Cost,Net,Inventory
"Fri, Mar 6",Dropship,114-9079960-1179460,01LP267,,Delivered,1Z035H9F0300324261,0,1,$37.75,$37.75,$0.00,$5.66 ,$32.09 ,$0.00,10.04,20.58,$30.62 ,,$1.47 ,,,,,,,
"Fri, Mar 6",Dropship,111-8811895-6169808,276N6Z5,,"Delivered
Delivered
Delivered","1ZV36W130327268757
1ZV36W130327268766
1ZV36W130327268775",0,3,$33.00,$99.00,$34.99,$20.10 ,$113.89 ,$0.00,13.76,18.37,$68.87 ,,$45.02 ,,,,,,,
"Fri, Mar 6",Dropship,113-6843125-1579400,25R7KSP,,Delivered,1Z5808E40368926888,0,1,$45.10,$45.10,$0.00,$6.77 ,$38.34 ,$0.00,10.04,27.78,$37.82 ,,$0.52 ,,,,,,,
"Fri, Mar 6",Dropship,111-8813100-7569858,07BZ9KJ,,"Delivered
Delivered
Delivered","1Z035H9H0300337655
1Z035H9H0300337664
1Z035H9H0300337673",0,3,$42.10,$126.30,$44.99,$25.69 ,$145.60 ,$0.00,13.76,18.37,$68.87 ,,$76.73 ,,,,,,,
"Fri, Mar 6",Dropship,114-8864619-0122618,276N67Z,,Delivered,1ZV36W130327273269,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Fri, Mar 6",Dropship,111-2588417-2082660,276N687,,Delivered,1ZV36W130327271467,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,111-5932410-7767452,47Y5YH6,,Delivered,1Z5RE6980333498367,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Fri, Mar 6",Dropship,112-0196255-6448223,276N7YN,,Delivered,1ZV36W130327276588,0,2,$18.49,$36.98,$18.99,$8.40 ,$47.57 ,$0.00,10.04,15.72,$41.48 ,,$6.09 ,,,,,,,
"Fri, Mar 6",Dropship,111-8977674-9740234,01LP3P6,,Delivered,1Z81V6210364079437,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,112-8861938-0094627,276N7JB,,Delivered,1ZV36W130327274295,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Fri, Mar 6",Dropship,111-5511748-0345821,276N7XK,,"Delivered
Delivered
Delivered
Delivered","1ZV36W130327275589
1ZV36W130327275598
1ZV36W130327275605
1ZV36W130327275614",0,4,$43.25,$173.00,$54.99,$34.20 ,$193.79 ,$0.00,15.6,39.53,$173.72 ,,$20.07 ,,,,,,,
"Fri, Mar 6",Dropship,111-3474107-1177839,25R7KNJ,,Delivered,1Z5808E40368924335,0,1,$37.75,$37.75,$0.00,$5.66 ,$32.09 ,$0.00,10.04,20.58,$30.62 ,,$1.47 ,,,,,,,
"Fri, Mar 6",Dropship,113-9747602-0606658,47Y5YWH,,Delivered,1Z5RE6980333499848,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Fri, Mar 6",Dropship,114-5728920-7959453,47Y5YWR,,Delivered,1Z5RE6980333500040,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Fri, Mar 6",Dropship,114-5640192-4929002,07B2BT8,,"Delivered
Delivered","1Z035H9H0300338636
1Z035H9H0300338654",0,2,$37.75,$75.50,$34.99,$16.57 ,$93.92 ,$0.00,14.82,20.39,$55.60 ,,$38.32 ,,,,,,,
"Fri, Mar 6",Dropship,111-3704554-1650660,25R7KNK,,Delivered,1Z5808E40368925807,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,114-7350292-4052240,25R7KL5,,Delivered,1Z5808E40368925594,0,1,$45.10,$45.10,$0.00,$6.77 ,$38.34 ,$0.00,10.04,27.38,$37.42 ,,$0.92 ,,,,,,,
"Fri, Mar 6",Dropship,113-8958354-8529864,276N7YC,,Delivered,1ZV36W130327275481,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Fri, Mar 6",Dropship,111-4542529-9371445,25R7KT8,,Delivered,1Z5808E40368926913,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,114-4775462-3592232,01LP4GH,,Delivered,1Z81V6210364083440,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Fri, Mar 6",Dropship,114-3188483-4611464,01LP4LS,,Delivered,1Z035H9G0300352578,0,1,$37.74,$37.74,$0.00,$5.66 ,$32.08 ,$0.00,10.04,20.58,$30.62 ,,$1.46 ,,,,,,,
"Fri, Mar 6",Dropship,114-2408065-9216220,47Y5Y6B,,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z5RE6980333500906
1Z5RE6980333500915
1Z5RE6980333500924
1Z5RE6980333500933
1Z5RE6980333500942
1Z5RE6980333500951",0,6,$10.99,$65.94,$28.99,$14.24 ,$80.69 ,$0.00,10.04,8.47,$60.86 ,,$19.83 ,,,,,,,
"Fri, Mar 6",Dropship,112-3283223-5989022,25R7K8K,,Delivered,1Z5808E40368929581,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Fri, Mar 6",Dropship,111-1672225-5769027,21WXBGH,,Delivered,1Z035H9C0300395682,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Fri, Mar 6",Dropship,112-5350289-9580266,21WXBGZ,,Delivered,1Z0966FY0325324855,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Fri, Mar 6",Dropship,112-2632401-6189063,21WXBHD,,Delivered,1Z0966FY0325324524,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Fri, Mar 6",Dropship,111-8828081-2051465,276N8GQ,,"Delivered
Delivered","1ZV36W130327280733
1ZV36W130327280751",0,2,$42.39,$84.78,$29.99,$17.22 ,$97.55 ,$0.00,12.41,39.42,$91.25 ,,$6.30 ,,,,,,,
"Fri, Mar 6",Dropship,113-4203876-4460211,07B2CSP,,Delivered,1Z0966F20341486630,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Fri, Mar 6",Dropship,114-7584788-9405828,01LP448,,Delivered,1Z035H9F0300326223,0,1,$45.95,$45.95,$0.00,$6.89 ,$39.06 ,$0.00,10.04,25.71,$35.75 ,,$3.31 ,,,,,,,
"Fri, Mar 6",Dropship,112-5458963-5164257,21WXBRV,,Delivered,1Z0966FY0325325774,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Fri, Mar 6",Dropship,112-4900632-3937869,276N8SV,,"Delivered
Delivered","1ZV36W130327278362
1ZV36W130327278371",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Fri, Mar 6",Dropship,112-7821168-1181805,276N8S9,,"Delivered
Delivered","1ZV36W130327277827
1ZV36W130327277836",0,2,$42.39,$84.78,$29.99,$17.22 ,$97.55 ,$0.00,12.41,39.42,$91.25 ,,$6.30 ,,,,,,,
"Fri, Mar 6",Dropship,113-2803946-7576268,01LP5FL,,Delivered,1Z035H9G0300353308,0,1,$45.10,$45.10,$0.00,$6.77 ,$38.34 ,$0.00,10.04,27.38,$37.42 ,,$0.92 ,,,,,,,
"Fri, Mar 6",Dropship,114-8453941-0950642,01LP5F4,,Delivered,1Z035H9F0300326483,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Wed, Mar 4",Dropship,114-8218890-1629023,21WXGBC,,Delivered,1Z0966FY0325339054,0,1,$37.74,$37.74,$0.00,$5.66 ,$32.08 ,$0.00,10.04,20.58,$30.62 ,,$1.46 ,,,,,,,
"Fri, Mar 6",Dropship,111-2245969-3569829,01LQBBL,,Delivered,1Z81V6210364107129,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,114-0472906-2741807,01LQBBZ,,Delivered,1Z035H9G0300357073,0,1,$45.10,$45.10,$0.00,$6.77 ,$38.34 ,$0.00,10.04,27.38,$37.42 ,,$0.91 ,,,,,,,
"Fri, Mar 6",Dropship,112-7444998-7902652,25R7TBY,,"Delivered
Delivered","1Z5808E40368969047
1Z5808E40368969056",0,2,$31.50,$63.00,$24.99,$13.20 ,$74.79 ,$0.00,11.7,26.05,$63.80 ,,$10.99 ,,,,,,,
"Fri, Mar 6",Dropship,111-9644282-2067427,07B2K26,,Delivered,1Z0966F20341512235,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,113-0209199-2389033,25R7SZD,,Delivered,1Z5808E40368970286,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,112-5040674-4025809,01LQBCZ,,Delivered,1Z81V6210364109565,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Fri, Mar 6",Dropship,112-2652046-4737038,21WXGB3,,Delivered,1Z5RE6980333530393,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Fri, Mar 6",Dropship,114-1815175-7587402,51ZQ66L,,Delivered,1Z0AX7130356323203,0,1,$47.49,$47.49,$0.00,$7.12 ,$40.37 ,$0.00,10.04,14.64,$24.68 ,,$15.69 ,,,,,,,
"Fri, Mar 6",Dropship,111-7738297-0460258,07B2K47,,"Delivered
Delivered","1Z0966F20341510951
1Z0966F20341510960",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Fri, Mar 6",Dropship,112-0497850-8853053,25R7S94,,"Delivered
Delivered","1Z5808E40368969565
1Z5808E40368969574",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Fri, Mar 6",Dropship,114-9409908-5590629,07B2K5J,,"Delivered
Delivered
Delivered
Delivered","1Z0966F20341511165
1Z0966F20341511174
1Z0966F20341511183
1Z0966F20341511192",0,4,$33.00,$132.00,$44.99,$26.55 ,$150.44 ,$0.00,18.35,18.37,$91.83 ,,$58.61 ,,,,,,,
"Fri, Mar 6",Dropship,112-6942422-7452268,"276PDRB
276PDRG",,"Delivered
Delivered","1ZV36W130327284837
1ZV36W130327309471",0,2,$41.60,$83.20,$29.99,$16.98 ,$96.21 ,$0.00,20.08,37.43,$94.94 ,,$1.27 ,,,,,,,
"Fri, Mar 6",Dropship,113-8030758-3189852,21WXGC9,,Delivered,1Z5RE6980333527174,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,112-0225316-2489821,01LQBFS,,Delivered,1Z81V6210364108566,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Fri, Mar 6",Dropship,111-7083470-1212252,21WXGC7,,Delivered,1Z035H9C0300402762,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Fri, Mar 6",Dropship,114-5150443-9203456,21WXGC6,,Delivered,1Z5RE6980333523016,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Fri, Mar 6",Dropship,112-1634348-7197015,276PDRC,,Delivered,1ZV36W130327314223,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,113-7699331-7211425,25R7TBQ,,Delivered,1Z5808E40368968271,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,111-5866291-2691447,25R7S2P,,"Delivered
Delivered","1Z5808E40368969672
1Z5808E40368969681",0,2,$49.99,$99.98,$34.99,$20.25 ,$114.72 ,$0.00,10.04,18.37,$46.78 ,,$67.94 ,,,,,,,
"Fri, Mar 6",Dropship,113-9348298-9144206,47Y54XN,,"Delivered
Delivered
Delivered
Delivered","1Z5RE6980333529412
1Z5RE6980333529421
1Z5RE6980333529430
1Z5RE6980333529449",0,4,$33.00,$132.00,$44.99,$26.55 ,$150.44 ,$0.00,18.35,18.37,$91.83 ,,$58.61 ,,,,,,,
"Fri, Mar 6",Dropship,113-3082070-8605007,21WXGCR,,Delivered,1Z5RE6980333534700,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,112-4901883-7057824,47Y54XG,,Delivered,1Z5RE6980333530400,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Fri, Mar 6",Dropship,112-6134479-5069032,25R7SZ4,,Delivered,1Z5808E40368969476,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Fri, Mar 6",Dropship,111-1774602-6207411,21WXGCH,,Delivered,1Z5RE6980333523776,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Fri, Mar 6",Dropship,111-2190377-2824221,276PDQT,,Delivered,1ZV36W130327294166,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,111-9976543-6681035,47Y54W8,,Delivered,1Z5RE6980333524784,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Fri, Mar 6",Dropship,113-3701102-3320218,47Y54W2,,Delivered,1Z5RE6980333516346,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Sat, Mar 7",Dropship,111-1162094-5151414,07B2K37,,Delivered,1Z0966F20341511245,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Sat, Mar 7",Dropship,112-2687388-6149054,276PDQP,,Delivered,1ZV36W130327304074,0,1,$59.98,$59.98,$0.00,$9.00 ,$50.98 ,$0.00,10.04,46.26,$56.30 ,,($5.32),,,,,,,
"Sat, Mar 7",Dropship,111-9137668-5705845,01LQBCY,,Delivered,1Z81V6210364110071,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Sat, Mar 7",Dropship,112-2175238-7433035,01LQBCQ,,Delivered,1Z81V6210364108682,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Sat, Mar 7",Dropship,113-1261640-6824208,25R7SZB,,Delivered,1Z5808E40368966291,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Sat, Mar 7",Dropship,112-9302088-0653817,01LQBCB,,Delivered,1Z035H9F0300330709,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Sat, Mar 7",Dropship,114-4946681-4141017,25R7SYS,,Delivered,1Z5808E40368971329,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Sat, Mar 7",Dropship,111-9067619-1061054,25R7SYL,,Delivered,1Z5808E40368964319,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Sun, Mar 8",Dropship,113-9810126-6265027,01LQBBK,,Delivered,1Z81V6210364109092,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Sun, Mar 8",Dropship,111-6173894-4041865,01LQBPC,,Delivered,1Z81V6210364108208,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Sun, Mar 8",Dropship,111-4625800-8799439,07B2KZQ,,Delivered,1Z0966F20341518159,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Sun, Mar 8",Dropship,112-6898823-6715422,"21WXF94
21WXF98
21WXF97",,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z035H9C0300402593
1Z035H9C0300402600
1Z035H9C0300402619
1Z035H9C0300402628
1Z035H9C0300402637
1Z5RE6980333516640
1Z5RE6980333516659
1Z5RE6980333516668
1Z5RE6980333526871
1Z5RE6980333526880",0,10,$42.10,$421.00,$74.99,$74.40 ,$421.59 ,$0.00,52.19,18.37,$235.89 ,,$185.70 ,,,,,,,
"Sun, Mar 8",Dropship,114-1717790-2885054,07B2LG4,,Delivered,1Z0966F20341514206,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Sun, Mar 8",Dropship,111-1871517-7722641,276PDWK,,Delivered,1ZV36W13YW27317660,0,1,$41.51,$41.51,$0.00,$6.23 ,$35.28 ,$0.00,10.04,14.53,$24.57 ,,$10.71 ,,,,,,,
"Sun, Mar 8",Dropship,114-6804782-6341838,07B2LWJ,,Delivered,1Z0966F20341527916,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Sun, Mar 8",Dropship,112-8900816-9401064,25R72RF,,Delivered,1Z5808E40368998355,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Sun, Mar 8",Dropship,111-5616022-8000267,51ZQ76P,,Delivered,1Z0AX713YW56332624,0,1,$35.99,$35.99,$0.00,$5.40 ,$30.59 ,$0.00,10.04,9.4,$19.44 ,,$11.15 ,,,,,,,
"Sun, Mar 8",Dropship,111-4581565-6632229,51ZQ76S,,Delivered,1Z0AX713YW56332599,0,1,$35.99,$35.99,$0.00,$5.40 ,$30.59 ,$0.00,10.04,9.4,$19.44 ,,$11.15 ,,,,,,,
"Thu, Feb 26",Dropship,114-7598174-0324206,276PJ6X,,Delivered,1Z0966FY0325360360,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,10.04,46.43,$56.47 ,,$1.32 ,,,,,,,
"Sun, Mar 8",Dropship,113-9463068-9469038,276PDPP,,Delivered,1ZV36W130327294371,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,10.04,46.43,$56.47 ,,$1.32 ,,,,,,,
"Fri, Mar 6",Dropship,114-5406702-2125003,47Y57YN,,Delivered,1Z5RE6980333543183,0,2,$10.05,$20.10,$12.99,$4.96 ,$28.13 ,$0.00,10.04,4.39,$18.82 ,,$9.31 ,,,,,,,
"Sun, Mar 8",Dropship,111-4447524-2031416,25R7ZGJ,,Delivered,1Z5808E40368991021,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Sun, Mar 8",Dropship,114-3720560-0797820,07B2TDD,,Delivered,1Z0966F20341556564,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Sun, Mar 8",Dropship,114-5050790-7636246,51ZQ76X,,Delivered,1Z0AX7130356333121,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,10.04,18.37,$28.41 ,,$14.08 ,,,,,,,
"Sun, Mar 8",Dropship,113-6211783-6871403,07B2TG5,,Delivered,1Z035H9H0300347957,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Sun, Mar 8",Dropship,112-2248863-4924235,01LQHS9,,Delivered,1Z035H9F0300335857,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Sun, Mar 8",Dropship,111-3268057-9449066,25R72Z9,,Delivered,1Z5808E40368999176,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,10.04,25.95,$35.99 ,,$5.65 ,,,,,,,
"Sun, Mar 8",Dropship,114-4600032-1829021,07B2TJF,,Delivered,1Z0966F2YW41555272,0,1,$41.49,$41.49,$0.00,$6.22 ,$35.27 ,$0.00,10.04,14.53,$24.57 ,,$10.70 ,,,,,,,
"Sun, Mar 8",Dropship,111-9699613-4306645,276PJL4,,"Delivered
Delivered","1ZV36W130327326336
1ZV36W130327326345",0,2,$42.50,$85.00,$34.99,$18.00 ,$101.99 ,$0.00,10.04,18.37,$46.78 ,,$55.21 ,,,,,,,
"Sun, Mar 8",Dropship,112-3806193-3052258,07B2TKW,,"Delivered
Delivered","1Z0966F20341558400
1Z0966F20341558419",0,2,$37.25,$74.50,$34.99,$16.42 ,$93.07 ,$0.00,10.04,18.37,$46.78 ,,$46.29 ,,,,,,,
"Sun, Mar 8",Dropship,112-1316543-7500251,07B2TLH,,Delivered,1Z0966F20341557447,0,1,$48.45,$48.45,$0.00,$7.27 ,$41.18 ,$0.00,10.04,18.37,$28.41 ,,$12.77 ,,,,,,,
"Sun, Mar 8",Dropship,112-6344093-4129012,21WXJ6Q,,"Delivered
Delivered","1Z035H9C0300407776
1Z035H9C0300407829",0,2,$48.49,$96.98,$34.99,$19.80 ,$112.17 ,$0.00,16.2,25.78,$67.76 ,,$44.41 ,,,,,,,
"Mon, Mar 9",Dropship,112-2575072-2617812,01LQJ3V,,Delivered,1Z81V6210364144839,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Mon, Mar 9",Dropship,114-4588245-3026644,21WXJ63,,Delivered,1ZV36W130327330116,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Mon, Mar 9",Dropship,112-6847109-3935403,01LQHY7,,Delivered,1Z035H9G0300362601,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Mon, Mar 9",Dropship,114-7853983-9581844,25R7ZT2,,Delivered,1Z5808E40368992306,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Mon, Mar 9",Dropship,114-8183526-3872267,07B2TRD,,Delivered,1Z0966F20341558124,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Mon, Mar 9",Dropship,114-3002310-9208207,25R7ZWJ,,"Delivered
Delivered","1Z5808E40368994091
1Z5808E40368994108",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Mon, Mar 9",Dropship,112-3950101-0615434,01LQH2K,,"Delivered
Delivered","1Z035H9G0300362692
1Z035H9G0300362709",0,2,$45.05,$90.10,$29.99,$18.01 ,$102.08 ,$0.00,12.41,39.42,$91.25 ,,$10.83 ,,,,,,,
"Mon, Mar 9",Dropship,113-7652766-4429061,01LQJ22,,Delivered,1Z81V6210364144991,0,1,$49.25,$49.25,$0.00,$7.39 ,$41.86 ,$0.00,10.04,18.37,$28.41 ,,$13.45 ,,,,,,,
"Mon, Mar 9",Dropship,113-1748664-3232215,01LQH33,,Delivered,1Z035H9G0300362834,0,1,$45.50,$45.50,$0.00,$6.83 ,$38.68 ,$0.00,10.04,27.38,$37.42 ,,$1.26 ,,,,,,,
"Mon, Mar 9",Dropship,113-3088176-3227466,01LQH2V,,Delivered,1Z81V6210364138079,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Mon, Mar 9",Dropship,114-8085213-0139468,01LQH4W,,Delivered,1Z81V6210364139498,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Mon, Mar 9",Dropship,113-5121813-5429001,01LQH48,,Delivered,1Z035H9G0300362870,0,1,$45.10,$45.10,$0.00,$6.77 ,$38.34 ,$0.00,10.04,27.38,$37.42 ,,$0.91 ,,,,,,,
"Mon, Mar 9",Dropship,114-5774375-9043432,276PJW9,,Delivered,1ZV36W130327330910,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Mon, Mar 9",Dropship,114-9852299-0057038,01LQH6T,,"Delivered
Delivered
Delivered
Delivered","1Z035H9F0300336301
1Z035H9F0300336310
1Z035H9F0300336329
1Z035H9F0300336338",0,4,$18.75,$75.00,$34.99,$16.50 ,$93.49 ,$0.00,13.95,18.14,$86.51 ,,$6.98 ,,,,,,,
"Mon, Mar 9",Dropship,113-2537969-5385066,01LQH7T,,Delivered,1Z81V6210364138015,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Mon, Mar 9",Dropship,113-6973912-6282618,276PJYS,,Delivered,1ZV36W130327327808,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
